"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"7656","Department of Youth and Community Development","State Grants-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2017","2017","571614","1157059","-290206.69","Billed Revenue"
"7657","Department of Youth and Community Development","State Grants-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2017","2017","571614","1157059","-290206.69","Billed Revenue"
"7658","Department of Youth and Community Development","Federal Grants-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2017","2017","0","11606536","-294257.26","Billed Revenue"
"7659","Department of Youth and Community Development","State Grants and Contracts-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2017","2019","772765","1296804","-295010.49","Billed Revenue"
"7660","Department of Youth and Community Development","State Grants and Contracts-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2017","2019","772765","1296804","-295010.49","Collected Revenue"
"7661","Department of Youth and Community Development","State Grants and Contracts-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2017","2019","772765","1296804","-295010.49","Billed Revenue"
"7662","Department of Youth and Community Development","State Grants and Contracts-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2017","2019","772765","1296804","-295010.49","Unbilled Revenue"
"7663","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","5513702","5513702","-304795.86","Billed Revenue"
"7664","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-304928.83","Billed Revenue"
"7665","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","5513702","5513702","-323288.15","Billed Revenue"
"7666","Department of Youth and Community Development","Federal Grants-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2017","2017","0","11606536","-326939.53","Billed Revenue"
"7667","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","5513702","5513702","-328972.95","Billed Revenue"
"7668","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-347839.73","Billed Revenue"
"7669","Department of Youth and Community Development","Federal Grants-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2017","2018","0","11606536","-364345.24","Billed Revenue"
"7670","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2018","5513702","5513702","-368275.46","Billed Revenue"
"7671","Department of Youth and Community Development","Federal Grants-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2017","2017","0","11606536","-372235.07","Billed Revenue"
"7672","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","5513702","5513702","-382804.28","Billed Revenue"
"7673","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","2024000","-400000","Collected Unearned Revenue Roll"
"7674","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","2024000","-400000","Billed Revenue"
"7675","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","5513702","5513702","-433192.23","Billed Revenue"
"7676","Department of Youth and Community Development","Federal Grants-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2017","2017","0","11606536","-448937.1","Billed Revenue"
"7677","Department of Youth and Community Development","Federal Grants-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2017","2017","0","11606536","-448937.1","Collected Unearned Revenue Roll"
"7678","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","5513702","5513702","-457852.22","Billed Revenue"
"7679","Department of Youth and Community Development","Federal Grants-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2017","2017","2450534","2450534","-476839.26","Billed Revenue"
"7680","Department of Youth and Community Development","State Grants-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2017","2017","571614","1157059","-483612.31","Billed Revenue"
"7681","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","2024000","-524000","Collected Unearned Revenue Roll"
"7682","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","2024000","-524000","Billed Revenue"
"7683","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-525054.97","Billed Revenue"
"7684","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-525054.97","Unbilled Revenue"
"7685","Department of Youth and Community Development","Federal Grants-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2017","2017","2450534","2450534","-532000.72","Billed Revenue"
"7686","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2018","16541104","16541104","-546068.2","Billed Revenue"
"7687","Department of Youth and Community Development","Federal Grants-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2017","2017","2450534","2450534","-598771.83","Billed Revenue"
"7688","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-746567.26","Billed Revenue"
"7689","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-746567.26","Collected Unearned Revenue Roll"
"7690","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2023","28576101","35338739","-748055.66","Unbilled Revenue"
"7691","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-764520.66","Billed Revenue"
"7692","Department of Youth and Community Development","Federal Grants-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2017","2018","2450534","2450534","-773883.25","Billed Revenue"
"7693","Department of Youth and Community Development","State Grants-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2017","2017","772765","1296804","-825306.58","Billed Revenue"
"7694","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-842451.96","Billed Revenue"
"7695","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","5513702","5513702","-854629.59","Billed Revenue"
"7696","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2018","5513702","5513702","-875130.87","Billed Revenue"
"7697","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-911077.36","Billed Revenue"
"7698","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","2024000","-1000000","Collected Unearned Revenue Roll"
"7699","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2018","0","2024000","-1000000","Billed Revenue"
"7700","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-1166622.53","Billed Revenue"
"7701","Department of Youth and Community Development","State Grants and Contracts-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2017","2018","3930745","5240880","-1182529.96","Billed Revenue"
"7702","Department of Youth and Community Development","State Grants and Contracts-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2017","2018","3930745","5240880","-1182529.96","Unbilled Revenue"
"7703","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2017","2017","0","2024000","-1222827.9","Collected Unearned Revenue Roll"
"7704","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-1314941.08","Billed Revenue"
"7705","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2018","16541104","16541104","-1527879.17","Billed Revenue"
"7706","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-1534446.62","Billed Revenue"
"7707","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-1577983.17","Billed Revenue"
"7708","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-1577983.17","Collected Unearned Revenue Roll"
"7709","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2017","16541104","16541104","-2016649.25","Billed Revenue"
"7710","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","0","16005796","-2400869","Billed Revenue"
"7711","Department of Youth and Community Development","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","0","16005796","-2400869","Collected Unearned Revenue Roll"
"7712","Department of Youth and Community Development","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","0","16005796","-2400869","Billed Revenue"
"7713","Department of Youth and Community Development","Federal Grants-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2017","2018","16541104","16541104","-2682093.75","Billed Revenue"
"7714","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","0","16005796","-2798678","Collected Unearned Revenue Roll"
"7715","Department of Youth and Community Development","State Grants-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2017","2017","3930745","5240880","-3558350","Billed Revenue"
"7716","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","28576101","36618184","-4453520.02","Billed Revenue"
"7717","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-5423171.2","Billed Revenue"
"7718","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","0","16005796","-5602029","Billed Revenue"
"7719","Department of Youth and Community Development","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","0","16005796","-5602029","Collected Unearned Revenue Roll"
"7720","Department of Youth and Community Development","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","0","16005796","-5602029","Billed Revenue"
"7721","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-6169738.46","Unbilled Revenue"
"7722","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-6588944.83","Collected Unearned Revenue Roll"
"7723","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-6588944.83","Billed Revenue"
"7724","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-7420360.74","Collected Unearned Revenue Roll"
"7725","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-7420360.74","Billed Revenue"
"7726","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","28576101","36618184","-7607809.3","Collected Unearned Revenue Roll"
"7727","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","28576101","36618184","-7855080.22","Billed Revenue"
"7728","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2018","28576101","35338739","-8998343.91","Unbilled Revenue"
"7729","Department of Youth and Community Development","Federal Grants-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2017","2017","28576101","36618184","-9578541","Collected Unearned Revenue Roll"
"7730","Department of Youth and Community Development","CHARGES FOR SERVICES","EDUCATION SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","134901997","134901997","68388421.96","Collected Revenue"
"7731","Department of Youth and Community Development","CHARGES FOR SERVICES","EDUCATION SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","134901997","134901997","31249381.59","Collected Revenue"
"7732","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","18657854","Billed Revenue"
"7733","Department of Youth and Community Development","CHARGES FOR SERVICES","EDUCATION SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","134901997","134901997","16760882.34","Collected Revenue"
"7734","Department of Youth and Community Development","CHARGES FOR SERVICES","EDUCATION SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","134901997","134901997","16216857.76","Collected Revenue"
"7735","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","27888757","14000000","Collected Revenue"
"7736","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","8252679","Unbilled Revenue"
"7737","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","32667714","8166930","Collected Unearned Revenue Roll"
"7738","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","8166928","Collected Unearned Revenue Roll"
"7739","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","32667714","8166928","Collected Unearned Revenue Roll"
"7740","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","7432364.91","Billed Revenue"
"7741","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","6600037.65","Billed Revenue"
"7742","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","6530249","Collected Revenue"
"7743","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","6530249","Collected Unearned Revenue Roll"
"7744","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","6530249","Collected Revenue"
"7745","Department of Youth and Community Development","Federal Grants-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","6530249","Collected Unearned Revenue Roll"
"7746","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","27888757","6203989.92","Collected Revenue"
"7747","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","6174197","Collected Revenue"
"7748","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","32667714","6174197","Collected Unearned Revenue Roll"
"7749","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","32667714","6123465.96","Billed Revenue"
"7750","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","5865474.56","Billed Revenue"
"7751","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","5865474.56","Collected Unearned Revenue Roll"
"7752","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","5865474.56","Collected Revenue"
"7753","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","5865474.56","Collected Revenue"
"7754","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","5838108.55","Billed Revenue"
"7755","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","5137177.13","Collected Revenue"
"7756","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","4414416.11","Collected Revenue"
"7757","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2018","2018","0","8400000","3556273.22","Billed Revenue"
"7758","Department of Youth and Community Development","State Grants and Contracts-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2018","2018","3930745","5002028","3285635.04","Collected Revenue"
"7759","Department of Youth and Community Development","State Grants and Contracts-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2018","2018","3930745","5002028","3285635.04","Billed Revenue"
"7760","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","3029753","Billed Revenue"
"7761","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","3029752.87","Billed Revenue"
"7762","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","3029752.87","Collected Unearned Revenue Roll"
"7763","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","3029752.87","Collected Revenue"
"7764","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","3029752.87","Collected Revenue"
"7765","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","2798678","Collected Revenue"
"7766","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","2798678","Collected Unearned Revenue Roll"
"7767","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","0","18657854","2798678","Collected Revenue"
"7768","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","27888757","2582789.62","Collected Revenue"
"7769","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2023","28576101","33817715","2033554.62","Accounts Left In Old Year"
"7770","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","25867444","2000000","Collected Revenue"
"7771","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","1992731","Collected Unearned Revenue Roll"
"7772","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2019","16541104","16541104","1931608.7","Collected Revenue"
"7773","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","1931608.7","Billed Revenue"
"7774","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","1709452.91","Collected Revenue"
"7775","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","1709452.91","Billed Revenue"
"7776","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","1566890.35","Collected Unearned Revenue Roll"
"7777","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","1566890.35","Billed Revenue"
"7778","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","1566890.35","Collected Revenue"
"7779","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","1566890.35","Collected Revenue"
"7780","Department of Youth and Community Development","State Grants and Contracts-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2018","2018","3930745","5002028","1466393","Unbilled Revenue"
"7781","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","1465441.57","Billed Revenue"
"7782","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2019","16541104","16541104","1461251.21","Collected Revenue"
"7783","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","1461251.21","Billed Revenue"
"7784","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","1440876.79","Collected Revenue"
"7785","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","1423692.44","Collected Revenue"
