"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"8982","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","2122497","-1862624","Unbilled Revenue"
"8983","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-1865701.56","Collected Unearned Revenue Roll"
"8984","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2021","0","4106511","-2053255.5","Billed Revenue"
"8985","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","10272714","10272714","-2124065.67","Billed Revenue"
"8986","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-2178568.93","Collected Unearned Revenue Roll"
"8987","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","10270814","10774063","-2188005","Billed Revenue"
"8988","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-2188005","Collected Unearned Revenue Roll"
"8989","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","10272714","10272714","-2265468.71","Billed Revenue"
"8990","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","10272714","10272714","-2265468.71","Unbilled Revenue"
"8991","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-2295737.58","Collected Unearned Revenue Roll"
"8992","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","10272714","10272714","-2303974.9","Billed Revenue"
"8993","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-2483636.04","Collected Unearned Revenue Roll"
"8994","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","3514168","3514168","-2483636.04","Billed Revenue"
"8995","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-2592847.92","Billed Revenue"
"8996","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-2704013.02","Billed Revenue"
"8997","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-2705209","Collected Unearned Revenue Roll"
"8998","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-2705209","Billed Revenue"
"8999","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-2839205","Billed Revenue"
"9000","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-2839205","Collected Unearned Revenue Roll"
"9001","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","10272714","10272714","-2968977.56","Unbilled Revenue"
"9002","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-3117426.07","Collected Unearned Revenue Roll"
"9003","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","18849277","21349277","-3117426.07","Billed Revenue"
"9004","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-3125441","Unbilled Revenue"
"9005","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-3125441","Accounts Left In Old Year"
"9006","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-3183125","Billed Revenue"
"9007","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-3183125","Collected Unearned Revenue Roll"
"9008","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","11356817","-3183125","Collected Unearned Revenue Roll"
"9009","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-3202405","Collected Unearned Revenue Roll"
"9010","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","18849277","22507003","-3202405","Billed Revenue"
"9011","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-3215441","Billed Revenue"
"9012","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-3757685.15","Collected Unearned Revenue Roll"
"9013","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-3835273.84","Collected Unearned Revenue Roll"
"9014","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-3835273.84","Billed Revenue"
"9015","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-4118604.21","Billed Revenue"
"9016","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4118604.21","Collected Unearned Revenue Roll"
"9017","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","4244243","-4244243","Billed Revenue"
"9018","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","4244243","-4244243","Accounts Left In Old Year"
"9019","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","4244243","-4244243","Unbilled Revenue"
"9020","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-4286681.41","Billed Revenue"
"9021","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","18849277","22507003","-4288209.75","Billed Revenue"
"9022","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","18849277","22507003","-4288209.75","Unbilled Revenue"
"9023","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4515295.97","Collected Unearned Revenue Roll"
"9024","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","10270814","10270814","-4515295.97","Billed Revenue"
"9025","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-4661226","Billed Revenue"
"9026","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4991774.57","Billed Revenue"
"9027","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4991774.57","Collected Unearned Revenue Roll"
"9028","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","18849277","22507003","-5343143.77","Accounts Left In Old Year"
"9029","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","20551332","20551332","-5882348","Collected Revenue"
"9030","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","20551332","20551332","-5882348","Billed Revenue"
"9031","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-6149230.68","Collected Unearned Revenue Roll"
"9032","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-6317515.12","Collected Unearned Revenue Roll"
"9033","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","18849277","21349277","-6317515.12","Billed Revenue"
"9034","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","20551332","20551332","-8092433","Collected Unearned Revenue Roll"
"9035","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-8433723","Unbilled Revenue"
"9036","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","-8433723","Accounts Left In Old Year"
"9037","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-9843458.16","Collected Unearned Revenue Roll"
"9038","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-9843458.16","Billed Revenue"
"9039","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","20551332","20551332","-12153362","Billed Revenue"
"9040","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","20551332","20551332","17900254.75","Billed Revenue"
"9041","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","17339222","Collected Unearned Revenue Roll"
"9042","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","14922472.14","Collected Revenue"
"9043","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","14922472.14","Billed Revenue"
"9044","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","20551332","20551332","14403832","Collected Revenue"
"9045","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","11137365","Collected Unearned Revenue Roll"
"9046","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","11101553","Collected Unearned Revenue Roll"
"9047","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2021","10072924","10072924","8713699.16","Collected Revenue"
"9048","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2021","10072924","10072924","8713699.16","Billed Revenue"
"9049","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","8349011.09","Collected Revenue"
"9050","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","8349011.09","Billed Revenue"
"9051","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","6558116.67","Collected Revenue"
"9052","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","18849277","6558116.67","Billed Revenue"
"9053","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","10270814","10270814","5868041.59","Collected Revenue"
"9054","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","5868041.59","Billed Revenue"
"9055","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","5250598","Collected Unearned Revenue Roll"
"9056","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","4838209.75","Collected Unearned Revenue Roll"
"9057","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2021","2021","347208","347208","4515072","Collected Unearned Revenue Roll"
"9058","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","4420246.37","Accounts Left In Old Year"
"9059","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","4407780.88","Collected Unearned Revenue Roll"
"9060","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","3901185","Collected Unearned Revenue Roll"
"9061","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","10270814","10270814","3692684.33","Collected Revenue"
"9062","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","3692684.33","Billed Revenue"
"9063","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","3565003","Collected Unearned Revenue Roll"
"9064","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","3381669.89","Collected Revenue"
"9065","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","3381669.89","Billed Revenue"
"9066","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","18849277","3381669.89","Unbilled Revenue"
"9067","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","3215441","Collected Unearned Revenue Roll"
"9068","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","3066317.7","Collected Revenue"
"9069","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","38849277","3066317.7","Billed Revenue"
"9070","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","3042972.76","Billed Revenue"
"9071","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","10270814","10270814","2886630.08","Collected Revenue"
"9072","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","2886630.08","Billed Revenue"
"9073","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","2886630.08","Unbilled Revenue"
"9074","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2021","10072924","10072924","2836954.35","Billed Revenue"
"9075","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","2675958.21","Collected Revenue"
"9076","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","2675958.21","Billed Revenue"
"9077","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","2633407.84","Collected Unearned Revenue Roll"
"9078","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","2626661.85","Collected Revenue"
"9079","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","38849277","2626661.85","Billed Revenue"
"9080","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","20551332","20551332","2574974","Collected Revenue"
"9081","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","3514168","3514168","2480062.06","Collected Revenue"
"9082","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","2480062.06","Collected Unearned Revenue Roll"
"9083","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","3514168","3514168","2480062.06","Billed Revenue"
"9084","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","2303974.9","Collected Unearned Revenue Roll"
"9085","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2023","20551332","20551332","2271363","Accounts Left In Old Year"
"9086","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2021","10072924","10072924","2252662.35","Collected Revenue"
"9087","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","4014270","4014270","2152610.61","Collected Revenue"
"9088","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","4014270","4014270","2152610.61","Billed Revenue"
"9089","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","2130381.76","Collected Revenue"
"9090","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","2124065.67","Collected Unearned Revenue Roll"
"9091","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","4014270","4014270","2053255.5","Collected Unearned Revenue Roll"
"9092","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10272714","10272714","1968191.1","Unbilled Revenue"
"9093","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","4014270","4014270","1953900.39","Billed Revenue"
"9094","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","4014270","4014270","1748574.39","Collected Revenue"
"9095","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3058913","1648979.07","Collected Revenue"
"9096","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3058913","1648979.07","Billed Revenue"
"9097","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","10272714","10272714","1643014.6","Collected Revenue"
"9098","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10272714","10272714","1643014.6","Billed Revenue"
"9099","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","1604934.02","Collected Unearned Revenue Roll"
"9100","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10272714","10272714","1451846.63","Collected Revenue"
"9101","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10272714","10272714","1451846.63","Billed Revenue"
"9102","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","20551332","20551332","1390795.25","Billed Revenue"
"9103","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","1302738.37","Collected Unearned Revenue Roll"
"9104","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3182768","1288123.57","Unbilled Revenue"
"9105","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","3514168","3514168","1228198.6","Collected Revenue"
"9106","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","3514168","3514168","1228198.6","Billed Revenue"
"9107","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10272714","10272714","1201702.28","Collected Revenue"
"9108","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","1201702.28","Collected Unearned Revenue Roll"
"9109","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10272714","10272714","1201702.28","Billed Revenue"
"9110","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","1141719.53","Collected Unearned Revenue Roll"
"9111","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","1038576.48","Collected Revenue"
"9112","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","1038576.48","Billed Revenue"
"9113","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","18849277","1038576.48","Unbilled Revenue"
"9114","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2022","18546806","18546806","912591","Collected Revenue"
"9115","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2021","10072924","10072924","912297.63","Collected Unearned Revenue Roll"
"9116","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","0","3487527","891385.89","Billed Revenue"
"9117","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3270575","890072.55","Collected Revenue"
"9118","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","890072.55","Collected Unearned Revenue Roll"
"9119","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3579495","890072.55","Billed Revenue"
"9120","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3579495","887023.03","Collected Revenue"
"9121","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2021","2021","347208","347208","887023.03","Collected Unearned Revenue Roll"
